month,state,permit,handgun,long_gun,other,multiple,totals
2016-06-01,North Dakota,2462,1312,2377,164,64,6568
2016-06-01,Ohio,13236,24397,17086,2294,1203,60366
2016-06-01,Oklahoma,0,11933,8811,1415,802,26167
2016-06-01,Oregon,48,14054,11400,0,0,25502
2016-06-01,Pennsylvania,23639,44677,11841,35,0,80806
2016-06-01,Rhode Island,0,1146,862,85,173,2302
2016-06-01,South Carolina,12286,9619,5599,680,348,30209
2016-06-01,South Dakota,1155,2460,3139,309,143,7519
2016-06-01,Tennessee,2123,22476,15194,0,1465,56218
2016-06-01,Texas,23267,46816,33501,4013,2509,120263
2016-06-01,Utah,19677,3433,3731,311,186,28189
2016-06-01,Vermont,0,1240,1225,131,85,2688
2016-06-01,Virginia,985,20132,15480,993,0,37593
2016-06-01,Washington,13202,17040,13267,2576,711,50487
2016-06-01,West Virginia,1822,6602,4821,375,392,16423
2016-06-01,Wisconsin,5459,12464,11144,1173,70,30747
2016-06-01,Wyoming,509,1638,2110,123,104,4812
2016-05-01,Alabama,20092,7903,5256,254,294,36157
2016-05-01,Alaska,253,2582,2391,190,160,5991
2016-05-01,Arizona,6941,10994,6539,880,529,28671
2016-05-01,Arkansas,5452,4551,3596,137,224,16422
2016-05-01,California,91841,38301,28723,6124,0,166035
2016-05-01,Colorado,6924,16293,11252,934,921,36512
2016-05-01,Connecticut,15718,9953,3362,212,0,29247
2016-05-01,Delaware,1255,1722,1121,66,57,4355
2016-05-01,Florida,27235,42845,17025,2625,1506,94732
2016-05-01,Georgia,13787,10866,5510,361,420,33740
2016-05-01,Hawaii,1314,0,0,0,0,1316
2016-05-01,Idaho,1139,3132,3323,149,167,8658
2016-05-01,Illinois,91026,19264,8686,0,598,119574
2016-05-01,Indiana,91807,16842,9264,965,543,119897
2016-05-01,Iowa,10729,121,1569,16,3,12578
2016-05-01,Kansas,1006,4648,3553,281,263,10559
2016-05-01,Kentucky,305018,8049,5244,222,414,321666
2016-05-01,Louisiana,2376,9561,5788,668,406,20462
2016-05-01,Maine,568,3009,2464,142,141,6572
2016-05-01,Maryland,2567,4099,4148,130,21,11176
2016-05-01,Massachusetts,7114,5278,2325,486,158,15449
2016-05-01,Michigan,18750,9834,6490,344,162,37823
2016-05-01,Minnesota,24146,8772,7638,637,340,42135
2016-05-01,Mississippi,1981,7005,3541,215,317,15159
2016-05-01,Missouri,9606,16909,10162,966,824,40752
2016-05-01,Montana,1490,2724,3881,123,175,9551
2016-05-01,Nebraska,3394,78,1277,9,5,4956
2016-05-01,Nevada,2624,4365,2329,191,225,10105
2016-05-01,New Hampshire,3719,4262,2645,137,5,10869
2016-05-01,New Jersey,0,6542,3027,201,0,9770
2016-05-01,New Mexico,1666,4485,3269,327,224,10847
2016-05-01,New York,4053,10118,10815,684,151,26336
2016-05-01,North Carolina,25228,1119,8506,518,169,38727
2016-05-01,North Dakota,1319,1186,1798,85,48,4620
2016-05-01,Ohio,14797,26069,13219,1435,973,58406
2016-05-01,Oklahoma,0,10385,6490,779,686,21379
2016-05-01,Oregon,28,12038,9194,0,0,21266
2016-05-01,Pennsylvania,20806,39963,8770,23,0,70244
2016-05-01,Rhode Island,0,936,536,28,113,1648
2016-05-01,South Carolina,11329,7570,3922,363,241,24923
2016-05-01,South Dakota,922,2161,2666,191,151,6403
2016-05-01,Tennessee,2564,19232,10394,0,941,44044
2016-05-01,Texas,25496,39446,25424,2559,1919,104134
2016-05-01,Utah,16748,3097,3067,235,162,24045
2016-05-01,Vermont,0,1096,1026,62,58,2247
2016-05-01,Virginia,943,18183,10896,758,0,30787
2016-05-01,Washington,12459,14601,9033,1334,504,41282
2016-05-01,West Virginia,1939,6099,4179,232,350,14918
2016-05-01,Wisconsin,6549,11438,8481,562,39,27431
2016-05-01,Wyoming,868,1497,1671,97,89,4504
2016-04-01,Alabama,20959,9742,6977,320,412,41239
2016-04-01,Alaska,298,3036,2777,178,176,6867
2016-04-01,Arizona,7230,13086,7278,885,538,32005
2016-04-01,Arkansas,5825,5334,4513,193,281,19048
2016-04-01,California,93023,41862,30133,5247,0,171256
2016-04-01,Colorado,8900,17897,12560,1048,1005,41636
2016-04-01,Connecticut,16609,11882,3936,229,0,32657
2016-04-01,Delaware,848,1878,1313,72,62,4316
2016-04-01,Florida,27570,48697,19716,2788,1596,104114
2016-04-01,Georgia,16847,13673,6764,385,443,41265
2016-04-01,Hawaii,1452,0,0,0,0,1453
2016-04-01,Idaho,2400,3376,3720,179,157,10638
2016-04-01,Illinois,117410,24894,11132,0,870,154306
2016-04-01,Indiana,91355,20756,12137,1079,637,126579
2016-04-01,Iowa,12650,184,2453,27,2,15435
2016-04-01,Kansas,1392,5785,4540,333,274,13227
2016-04-01,Kentucky,285372,9657,7070,223,481,306214
2016-04-01,Louisiana,2192,11703,6552,685,544,23719
2016-04-01,Maine,656,3970,3254,184,178,8567
2016-04-01,Maryland,3361,4294,4966,145,19,13007
2016-04-01,Massachusetts,7414,6227,3009,594,166,17505
2016-04-01,Michigan,24885,13598,8647,445,189,48163
2016-04-01,Minnesota,30337,12547,12295,809,469,57100
2016-04-01,Mississippi,1416,8765,4139,263,341,17182
2016-04-01,Missouri,12050,19787,12754,970,896,49098
2016-04-01,Montana,1771,2989,4388,133,201,10728
2016-04-01,Nebraska,4353,116,1650,18,5,6280
2016-04-01,Nevada,2958,5135,2793,223,255,11803
2016-04-01,New Hampshire,3602,5337,3400,139,4,12630
2016-04-01,New Jersey,0,6887,3331,247,0,10465
2016-04-01,New Mexico,1619,5311,3967,294,236,12421
2016-04-01,New York,4181,11281,14660,881,205,31789
2016-04-01,North Carolina,27505,1250,10280,607,209,43592
2016-04-01,North Dakota,765,2083,2791,89,113,6039
2016-04-01,Ohio,16083,32959,17664,1618,1244,71881
2016-04-01,Oklahoma,0,13132,8302,915,811,26489
2016-04-01,Oregon,24,13102,9998,0,0,23132
2016-04-01,Pennsylvania,24297,51472,11628,15,0,88140
2016-04-01,Rhode Island,0,1149,746,35,138,2125
2016-04-01,South Carolina,14347,9617,4618,391,270,30929
2016-04-01,South Dakota,1114,2981,3412,218,175,8275
2016-04-01,Tennessee,4151,22965,12049,0,991,57837
2016-04-01,Texas,38061,45339,27823,2775,2289,126292
2016-04-01,Utah,22419,3560,3646,230,161,30706
2016-04-01,Vermont,0,1483,1557,90,82,3220
2016-04-01,Virginia,415,21709,13235,851,0,36219
2016-04-01,Washington,34121,15988,9698,1415,538,65565
2016-04-01,West Virginia,2323,6908,5417,249,368,17825
2016-04-01,Wisconsin,8256,15693,13348,673,38,38403
2016-04-01,Wyoming,785,1764,1952,104,92,5029
2016-03-01,Alabama,27829,14372,9115,383,580,55486
2016-03-01,Alaska,256,3171,2750,209,189,6982
2016-03-01,Arizona,8078,14387,7907,883,614,35795
2016-03-01,Arkansas,7649,7603,5448,219,353,24390
2016-03-01,California,117206,45266,31454,6007,0,201041
2016-03-01,Colorado,11129,20049,12776,1069,1192,46430
2016-03-01,Connecticut,16727,13996,4388,198,0,35332
2016-03-01,Delaware,690,2353,1611,83,87,4986
2016-03-01,Florida,34627,54164,22000,2874,1748,119207
2016-03-01,Georgia,24301,18272,8517,467,540,55396
2016-03-01,Hawaii,1468,0,0,0,0,1469
2016-03-01,Idaho,4411,3925,4208,227,206,13824
2016-03-01,Illinois,132757,29052,12971,0,982,175762
2016-03-01,Indiana,107510,27883,13485,1472,826,151821
2016-03-01,Iowa,20031,252,3012,25,2,23526
2016-03-01,Kansas,1857,7683,5368,409,296,16593
2016-03-01,Kentucky,294755,13816,8391,283,595,321318
2016-03-01,Louisiana,1937,13738,7553,799,552,26552
2016-03-01,Maine,704,4725,3320,232,189,9429
2016-03-01,Maryland,3898,4866,5363,157,13,14546
2016-03-01,Massachusetts,9327,7019,3275,546,174,20450
2016-03-01,Michigan,30175,18316,10145,495,223,59827
2016-03-01,Minnesota,29378,13738,11323,797,442,56311
2016-03-01,Mississippi,1740,11287,5697,331,369,21727
2016-03-01,Missouri,17076,27030,15359,1257,1055,64449
2016-03-01,Montana,2372,3305,4621,150,234,11967
2016-03-01,Nebraska,6108,132,1944,16,5,8315
2016-03-01,Nevada,3373,6116,3062,231,295,13550
2016-03-01,New Hampshire,4769,5912,3506,142,7,14498
2016-03-01,New Jersey,0,7346,3582,210,0,11138
2016-03-01,New Mexico,1165,6497,4466,388,302,13999
2016-03-01,New York,5302,12474,15134,1041,193,34781
2016-03-01,North Carolina,34897,1494,12263,673,197,53581
2016-03-01,North Dakota,1208,1945,2711,97,72,6281
2016-03-01,Ohio,19568,40331,19408,2179,1459,85267
2016-03-01,Oklahoma,0,14892,8975,958,824,29112
2016-03-01,Oregon,69,15513,11510,0,0,27093
2016-03-01,Pennsylvania,31577,60489,12299,0,0,105145
2016-03-01,Rhode Island,0,1411,858,57,153,2516
2016-03-01,South Carolina,17408,12312,6138,446,345,38503
2016-03-01,South Dakota,1448,3451,3588,236,174,9178
2016-03-01,Tennessee,2578,27951,14909,0,1099,51955
2016-03-01,Texas,48497,55547,31794,2985,2444,152465
2016-03-01,Utah,21789,3772,3883,262,186,30548
2016-03-01,Vermont,0,1941,1715,118,78,3861
2016-03-01,Virginia,828,26264,14622,1019,0,42741
2016-03-01,Washington,89199,19501,10947,1643,615,126000
2016-03-01,West Virginia,3003,9481,6336,273,470,22143
2016-03-01,Wisconsin,10344,18439,14836,807,35,44925
2016-03-01,Wyoming,700,1995,2026,135,103,5302
2016-02-01,Alabama,24746,29311,15054,950,1162,77411
2016-02-01,Alaska,284,3190,2428,218,180,6779
2016-02-01,Arizona,4627,16820,8782,877,856,35307
2016-02-01,Arkansas,4167,10532,7028,258,638,27506
2016-02-01,California,134211,44461,29486,5283,0,214844
2016-02-01,Colorado,9004,22384,13355,1050,1302,47302
2016-02-01,Connecticut,14261,13316,4250,275,0,32110
2016-02-01,Delaware,415,2702,1633,131,94,5173
2016-02-01,Florida,33181,62770,25228,3069,2138,132010
2016-02-01,Georgia,24137,24534,10747,565,992,66777
2016-02-01,Hawaii,1419,0,0,0,0,1424
2016-02-01,Idaho,4934,4419,4321,242,277,15520
2016-02-01,Illinois,125089,30241,13543,0,1035,169908
2016-02-01,Indiana,170646,32373,14947,1625,935,221556
2016-02-01,Iowa,20356,279,2859,45,7,23728
2016-02-01,Kansas,1711,9407,6165,433,525,19817
2016-02-01,Kentucky,229733,19243,10414,404,1137,266913
2016-02-01,Louisiana,2686,16474,9031,888,773,32939
2016-02-01,Maine,438,5426,3234,228,161,9868
2016-02-01,Maryland,4039,4368,5803,163,38,14735
2016-02-01,Massachusetts,7944,6253,2838,562,169,17835
2016-02-01,Michigan,29353,19778,10899,543,258,61421
2016-02-01,Minnesota,25678,12754,9635,793,400,50144
2016-02-01,Mississippi,1171,15296,7203,308,603,28656
2016-02-01,Missouri,13121,30802,16707,1404,1455,67682
2016-02-01,Montana,2279,3779,4151,154,325,12644
2016-02-01,Nebraska,6096,154,2078,27,11,8576
2016-02-01,Nevada,3288,6643,3115,244,333,14342
2016-02-01,New Hampshire,4044,6798,3464,156,5,14577
2016-02-01,New Jersey,0,6007,3613,191,0,9811
2016-02-01,New Mexico,1576,7455,5049,393,506,16662
2016-02-01,New York,4971,11963,15324,1130,203,34195
2016-02-01,North Carolina,33753,1543,14935,835,432,58096
2016-02-01,North Dakota,761,2100,2419,99,85,5799
2016-02-01,Ohio,16201,45459,20745,2196,1873,90222
2016-02-01,Oklahoma,0,18984,10754,1184,1290,37589
2016-02-01,Oregon,88,17116,11665,0,0,28869
2016-02-01,Pennsylvania,29651,61933,11791,0,0,104116
2016-02-01,Rhode Island,0,1288,848,64,152,2392
2016-02-01,South Carolina,12817,15746,6847,522,538,39376
2016-02-01,South Dakota,1627,4170,4009,169,252,10732
2016-02-01,Tennessee,12348,36439,18121,0,1546,68503
2016-02-01,Texas,56900,72584,37980,3156,3891,192417
2016-02-01,Utah,12927,4413,4000,259,220,22999
2016-02-01,Vermont,0,2273,1681,128,86,4173
2016-02-01,Virginia,784,30085,15948,1133,0,47955
2016-02-01,Washington,15736,20583,11991,1832,863,56043
2016-02-01,West Virginia,3527,10746,7436,357,757,27216
2016-02-01,Wisconsin,9420,19465,12431,821,62,42855
2016-02-01,Wyoming,551,2287,2036,139,150,5703
2016-01-01,Alabama,27242,25445,14785,1266,884,73218
2016-01-01,Alaska,192,2859,2245,300,164,6085
2016-01-01,Arizona,3898,15745,8512,1107,575,31910
2016-01-01,Arkansas,3670,7954,5982,305,340,20437
2016-01-01,California,127715,52139,32970,7054,0,220912
2016-01-01,Colorado,8431,23518,13327,1474,1236,48214
2016-01-01,Connecticut,14005,13096,4366,236,0,31712
2016-01-01,Delaware,395,2548,1608,110,73,4886
2016-01-01,Florida,28458,62085,26356,3480,2036,125935
2016-01-01,Georgia,30513,18236,9696,654,564,62707
2016-01-01,Hawaii,1379,0,0,0,0,1383
2016-01-01,Idaho,4025,4221,3820,266,156,13197
2016-01-01,Illinois,143606,32112,12869,0,813,189400
2016-01-01,Indiana,183520,29653,14356,1871,939,230892
2016-01-01,Iowa,23600,292,2600,44,9,26714
2016-01-01,Kansas,1787,9196,6580,586,381,19443
2016-01-01,Kentucky,277415,13847,7713,403,416,302383
2016-01-01,Louisiana,2823,15485,10374,1054,642,32192
2016-01-01,Maine,500,4625,3054,294,152,8844
2016-01-01,Maryland,3458,3981,5541,116,16,13321
2016-01-01,Massachusetts,8547,7211,3500,667,201,20208
2016-01-01,Michigan,27885,17641,9995,670,215,56723
2016-01-01,Minnesota,27969,12426,8624,875,414,50842
2016-01-01,Mississippi,1442,10257,6713,422,365,21330
2016-01-01,Missouri,11441,28980,15693,1942,955,61257
2016-01-01,Montana,2240,3354,3574,191,205,10722
2016-01-01,Nebraska,8560,179,2256,37,13,11116
2016-01-01,Nevada,2386,6064,2835,289,257,12291
2016-01-01,New Hampshire,5807,7146,3591,211,4,16887
2016-01-01,New Jersey,0,4520,4005,158,0,8683
2016-01-01,New Mexico,769,5921,4206,405,288,12577
2016-01-01,New York,4535,12020,15461,1192,200,34071
2016-01-01,North Carolina,33032,1350,12950,920,178,51646
2016-01-01,North Dakota,800,2159,2554,106,81,5877
2016-01-01,Ohio,13836,38028,18613,2460,1322,76218
2016-01-01,Oklahoma,0,18688,10863,1313,889,34889
2016-01-01,Oregon,45,15930,10403,0,0,26378
2016-01-01,Pennsylvania,33905,57355,10224,0,0,102170
2016-01-01,Rhode Island,0,1413,898,89,177,2617
2016-01-01,South Carolina,10212,12380,6289,669,326,31396
2016-01-01,South Dakota,1872,3782,3815,313,171,10220
2016-01-01,Tennessee,14485,30411,16571,0,1271,62789
2016-01-01,Texas,36269,72626,38396,3756,2700,164088
2016-01-01,Utah,10485,4662,3654,326,174,19968
2016-01-01,Vermont,0,1863,1379,134,65,3451
2016-01-01,Virginia,524,27033,15699,922,0,44181
2016-01-01,Washington,19688,20427,11355,2147,595,58050
2016-01-01,West Virginia,3378,7419,5505,321,349,18985
2016-01-01,Wisconsin,9496,17969,10756,937,42,39561
2016-01-01,Wyoming,959,2181,1983,160,104,5676
2015-12-01,Alabama,31359,47605,33710,1698,1752,120914
2015-12-01,Alaska,245,5265,4638,356,214,11055
2015-12-01,Arizona,2940,25562,14725,1327,995,47759
2015-12-01,Arkansas,4076,13780,15241,365,521,36886
2015-12-01,California,119166,74399,48762,9583,0,252946
2015-12-01,Colorado,3265,34653,22880,1903,1650,64547
2015-12-01,Connecticut,12190,17828,6337,314,0,36673
2015-12-01,Delaware,297,3615,3274,175,137,7670
2015-12-01,Florida,25044,86940,45769,4165,3005,168935
2015-12-01,Georgia,30391,34974,25174,863,1218,96508
2015-12-01,Hawaii,1642,0,0,0,0,1644
2015-12-01,Idaho,2338,7023,7813,320,276,18544
2015-12-01,Illinois,122900,37193,20864,0,1298,182255
2015-12-01,Indiana,139460,44150,26105,2370,1303,214035
2015-12-01,Iowa,19621,436,5654,51,8,25941
2015-12-01,Kansas,1349,12324,12127,605,570,28091
2015-12-01,Kentucky,258154,25569,19995,607,896,308824
2015-12-01,Louisiana,2023,27778,25151,1302,1128,59760
2015-12-01,Maine,360,7493,5410,329,253,14076
2015-12-01,Maryland,2459,4750,10241,112,17,17832
2015-12-01,Massachusetts,7297,9398,4762,864,287,22723
2015-12-01,Michigan,30983,25578,18826,743,351,76882
2015-12-01,Minnesota,30209,16319,15491,1071,499,64181
2015-12-01,Mississippi,1381,20000,18908,540,752,44727
2015-12-01,Missouri,9228,43300,30091,2272,1649,89366
2015-12-01,Montana,1865,5902,7250,203,236,16667
2015-12-01,Nebraska,9569,282,4801,36,7,14768
2015-12-01,Nevada,2790,9510,5088,339,462,18649
2015-12-01,New Hampshire,5546,9537,5204,236,5,20626
2015-12-01,New Jersey,0,4304,6531,183,0,11018
2015-12-01,New Mexico,621,9027,7653,553,408,19335
2015-12-01,New York,3366,15179,27786,1300,251,48515
2015-12-01,North Carolina,36332,2536,31238,1282,291,76441
2015-12-01,North Dakota,580,3056,4212,105,148,8304
2015-12-01,Ohio,13879,60280,38256,2942,2093,119897
2015-12-01,Oklahoma,0,28388,21086,1550,1369,56119
2015-12-01,Oregon,50,23952,17062,0,0,41065
2015-12-01,Pennsylvania,44433,90055,18758,0,0,153826
2015-12-01,Rhode Island,0,1663,1316,130,213,3363
2015-12-01,South Carolina,7466,21019,16517,1000,649,48614
2015-12-01,South Dakota,1569,5240,6979,272,266,14660
2015-12-01,Tennessee,10092,51923,36311,0,2216,100586
2015-12-01,Texas,33163,107224,80247,4585,4505,241791
2015-12-01,Utah,12413,8559,9114,379,362,31645
2015-12-01,Vermont,0,2428,2058,151,86,4731
2015-12-01,Virginia,228,41097,29651,1547,0,72526
2015-12-01,Washington,18190,29473,18515,2380,837,73158
2015-12-01,West Virginia,3377,15080,13869,476,651,36037
2015-12-01,Wisconsin,8126,24898,17831,1134,58,52450
2015-12-01,Wyoming,512,3900,3754,167,145,8870
2015-11-01,Alabama,18870,23022,22650,859,1178,71137
2015-11-01,Alaska,209,3062,3209,191,184,7095
2015-11-01,Arizona,2303,12382,9041,707,618,27087
2015-11-01,Arkansas,3298,6359,11611,168,376,25048
2015-11-01,California,98452,41181,35007,4559,0,180116
2015-11-01,Colorado,4144,19784,16082,932,1151,42271
2015-11-01,Connecticut,9631,11594,5072,134,0,26438
2015-11-01,Delaware,204,2152,2424,65,72,5040
2015-11-01,Florida,15907,50796,28981,2268,1957,103532
2015-11-01,Georgia,14111,16635,15227,448,758,50795
2015-11-01,Hawaii,1248,0,0,0,0,1252
2015-11-01,Idaho,1944,3609,5227,190,189,11925
2015-11-01,Illinois,87190,24412,17227,0,1032,129861
2015-11-01,Indiana,81935,25519,20227,1113,808,130333
2015-11-01,Iowa,8785,267,4596,27,4,13794
2015-11-01,Kansas,894,7086,8702,311,396,18433
2015-11-01,Kentucky,264140,12155,14847,254,648,295891
2015-11-01,Louisiana,1945,14708,17368,697,793,37752
2015-11-01,Maine,299,4048,4387,135,171,9297
2015-11-01,Maryland,1512,3220,8310,96,9,13463
2015-11-01,Massachusetts,5214,6083,3931,402,175,15885
2015-11-01,Michigan,16786,13634,17604,385,238,50278
2015-11-01,Minnesota,18939,9373,14173,486,330,44023
2015-11-01,Mississippi,618,9785,13191,267,523,27504
2015-11-01,Missouri,5884,21135,22852,1004,1060,55031
2015-11-01,Montana,852,2848,5170,90,197,10415
2015-11-01,Nebraska,4258,173,3724,23,10,8299
2015-11-01,Nevada,1543,4889,3272,193,287,10632
2015-11-01,New Hampshire,3630,4847,4165,95,2,12850
2015-11-01,New Jersey,0,3462,4704,147,0,8313
2015-11-01,New Mexico,829,5247,4974,334,277,12721
2015-11-01,New York,2906,8650,23519,665,149,36421
2015-11-01,North Carolina,22469,1370,20107,576,202,49217
2015-11-01,North Dakota,453,1720,3744,65,79,6288
2015-11-01,Ohio,9338,34878,31817,1392,1483,81616
2015-11-01,Oklahoma,0,15005,14753,778,998,35457
2015-11-01,Oregon,35,13586,11832,0,0,25453
2015-11-01,Pennsylvania,24136,62752,16297,0,0,103836
2015-11-01,Rhode Island,0,954,932,57,135,2101
2015-11-01,South Carolina,7284,11452,10393,561,438,32064
2015-11-01,South Dakota,819,2765,5484,143,151,9727
2015-11-01,Tennessee,9509,28815,24023,0,1300,63670
2015-11-01,Texas,21550,56941,51670,2532,3048,146982
2015-11-01,Utah,10429,4314,5857,195,262,21772
2015-11-01,Vermont,0,1189,1826,49,70,3136
2015-11-01,Virginia,622,24052,22348,974,0,48010
2015-11-01,Washington,10314,15822,12425,1238,606,43989
2015-11-01,West Virginia,2217,6953,11561,224,478,25063
2015-11-01,Wisconsin,5867,13700,17759,458,45,38541
2015-11-01,Wyoming,383,1745,2372,87,104,5017
2015-10-01,Alabama,21958,17810,14789,757,903,61156
2015-10-01,Alaska,212,4016,4414,264,321,9941
2015-10-01,Arizona,4502,10928,7308,741,550,26501
2015-10-01,Arkansas,4813,5524,8839,164,405,23409
2015-10-01,California,94134,37977,26151,3912,0,163211
2015-10-01,Colorado,3732,17059,14870,938,1016,37785
2015-10-01,Connecticut,10222,9306,4207,183,0,23918
2015-10-01,Delaware,218,1786,1774,93,70,4052
2015-10-01,Florida,17963,45304,22587,2456,1826,94518
2015-10-01,Georgia,14406,13192,12217,444,582,45420
2015-10-01,Hawaii,1378,0,0,0,0,1380
2015-10-01,Idaho,1982,2873,5535,176,182,11986
2015-10-01,Illinois,63534,19306,12361,0,685,95886
2015-10-01,Indiana,65285,18633,13859,1055,627,100220
2015-10-01,Iowa,7078,172,3318,26,4,10725
2015-10-01,Kansas,1175,5542,5960,333,330,14469
2015-10-01,Kentucky,250325,9520,10953,260,588,276162
2015-10-01,Louisiana,3099,11765,14348,689,614,33300
2015-10-01,Maine,376,4028,6036,159,209,11245
2015-10-01,Maryland,1914,3389,6110,132,16,11832
2015-10-01,Massachusetts,4960,5226,3146,367,164,13947
2015-10-01,Michigan,16387,10948,13244,341,208,43822
2015-10-01,Minnesota,21361,8661,18163,502,379,50060
2015-10-01,Mississippi,789,7726,8231,279,427,20862
2015-10-01,Missouri,6768,18686,18848,1044,981,49890
2015-10-01,Montana,1077,2701,6840,111,230,12988
2015-10-01,Nebraska,3916,168,2645,17,7,6880
2015-10-01,Nevada,1667,4292,2549,210,255,9456
2015-10-01,New Hampshire,3199,4303,3910,116,4,11664
2015-10-01,New Jersey,0,3668,3507,140,0,7315
2015-10-01,New Mexico,726,5346,4341,314,263,12381
2015-10-01,New York,3803,8329,19836,590,171,33282
2015-10-01,North Carolina,23356,1203,15479,602,269,46020
2015-10-01,North Dakota,577,1634,4868,87,85,7547
2015-10-01,Ohio,9017,27354,20613,1347,1254,62456
2015-10-01,Oklahoma,0,11653,10868,743,910,28582
2015-10-01,Oregon,47,13732,11626,0,0,25405
2015-10-01,Pennsylvania,20840,50119,10921,0,0,82552
2015-10-01,Rhode Island,0,923,788,52,141,1944
2015-10-01,South Carolina,7517,8301,7176,406,339,26030
2015-10-01,South Dakota,766,2483,6689,259,176,10920
2015-10-01,Tennessee,8033,24423,17480,0,1155,51134
2015-10-01,Texas,23495,43428,41157,2836,2646,126327
2015-10-01,Utah,11112,2831,3827,158,174,19046
2015-10-01,Vermont,0,1183,1942,58,65,3259
2015-10-01,Virginia,369,20672,17008,908,0,38959
2015-10-01,Washington,11387,14937,12315,1441,571,45061
2015-10-01,West Virginia,2354,6286,8427,237,464,21388
2015-10-01,Wisconsin,5158,12731,16908,603,52,36111
